id,text,speaker_std,file_id
24438," Bueno, pero ya hay que darle la batalla frontal en el aspecto judicial y en los medios de comunicación. Porque conociendo cómo es este señor qué va a hacer, va a decir, bueno se vienen sobre el Poder Judicial, está Valle Riestra de abogado, entonces él va a la batalla sobre los medios para generar un rechazo.",MONTESINOS,5
24439," No, por supuesto, va a querer desvirtuar en la opinión pública, el fallo adverso.",SERPA,5
24440, Así es.,MONTESINOS,5
24441," Echarle la culpa que las presiones, que la corrupción, que el Gobierno. Hay que buscar la coincidencia.",SERPA,5
24442, Entonces hay que darle a nivel de medios.,MONTESINOS,5
24443," Ahora, en el plano político yo creo que hay que focalizarlo y dejarlo ahí sentado. Además en el discurso en los medios hay hacer cada estrategia que el discurso no sea tentador para nadie más.",BOROBIO,5
24444, Así es.,MONTESINOS,5
24445," Porque si se empiezan a colgar de la bandera chilena, etcétera, algunos sectores políticos, se puede complicar el escenario.",BOROBIO,5
24446," Ahora, yo le digo con todo respeto. Este hombre, además, parece olvidar que Chile es uno de los países garantes del tema con el Ecuador. Usted estará claramente consciente que la actitud del Gobierno chileno...",SERPA,5
24447, Es la más positiva.,MONTESINOS,5
24448," Está sumamente molesto con lo que pasa, porque nosotros tenemos una profunda relación con Eduardo Frei desde los tiempos de su padre.",SERPA,5
24449, Así es.,MONTESINOS,5
24450," Como grupo, enorme. El hermano del Presidente trabajó con nosotros muchos años. El Presidente nos hizo saber su alegría cuando le informo al embajador que el martes 16 de diciembre ha sido aprobado este tema por más de dos tercios de los votos en el Concejo Municipal de Lima. (Risas del señor Montesinos y el señor Borobio).",SERPA,5
24451, Creo que es una bajeza de este hombre.,SERPA,5
24452, ¿Cuándo viaja?,BOROBIO,5
24453, ¿Cuándo me vuelvo a Chile?,SERPA,5
24454, Sí.,BOROBIO,5
24455," Me vuelvo yo a Chile, con mi mujer, en la madrugada del domingo.",SERPA,5
24456," Ah, este domingo, o sea en dos días. ¿Y regresa?",MONTESINOS,5
24457," Y, después regresaré en las próximas semanas, en virtud a como se desarrollen los acontecimientos y qué puedo aportar efectivamente, porque no, yo estoy...",SERPA,5
24458," Claro, pero sería interesante estar presenta acá en el manejo del asunto en el Poder Judicial. Vea, yo le voy a ser sincero y honesto. Acá si no hay la palanca política no va a marchar el asunto en el Poder Judicial definitivamente. Entonces, es necesario poner ahí el punto, como dice Arquímedes ""la palanca."" Entonces, es necesario que eso lo maneje usted personalmente y los abogados hagan el trámite formal y procedimental. Yo le puedo estar mandando a usted que coordine conmigo directamente",MONTESINOS,5
24459, Perfecto. yo debo volver la próxima semana.,SERPA,5
24460," Por eso, requeriría que usted esté acá, es cuestión de dos o tres días que usted puede volver, ir y venir, esa cosas, para los momentos definitivos.",MONTESINOS,5
24461," Correcto. Bueno, yo creo que esta semana y la próxima van a hacer la presentación de toda una serie de recursos.",SERPA,5
24462, Claro.,MONTESINOS,5
24463, Y van a ir hasta Inficopi un solo frente nomás.,SERPA,5
24464, Indecopi.,BOROBIO,5
24465, ¡Indecopi!,SERPA,5
24466," Bueno, pero el tema ya definitorio es una acción de amparo, porque lo de Indecopi es simplemente sobre las cuestiones desde una perspectiva más limitada. Y sobre lo de Indecopi decide también el Poder Judicial. Si ya han optado por la vía del amparo, entonces hay que darle la fuerza fundamental a eso. Esto es como una guerra, entonces usted abrió los fuegos, hay una dispersión de acciones, entonces los otros son acciones complementarias, la acción principal es la acción de amparo. Entonces a la acción de amparo hay que darle la atención adecuada para poder culminarla en el menor tiempo.",MONTESINOS,5
24467, Correcto.,SERPA,5
24468, De manera tal que..,MONTESINOS,5
24469," Bueno, esta, como le digo, se presentó hoy día y bueno ahí es donde le pido el apoyo necesario.",SERPA,5
24470," Y nosotros podemos ahorita averiguar quiénes son los jueces, porque son dos jueces que tienen eso. Quién de los dos tiene el tema y de repente mañana nos estamos reuniendo con el juez y con usted.",MONTESINOS,5
24471, ¿Acá? Usted me avisa.,SERPA,5
24472, ¿Ahora?,MONTESINOS,5
24473," No, mejor mañana en la mañana o pasado.",BOROBIO,5
24474," Sí, sí, sí. Entonces, ya se puede usted ir tranquilo el día domingo.",MONTESINOS,5
24475, Yo feliz y nos juntamos.,SERPA,5
24476, Voy a ver si ya tengo la respuesta.,MONTESINOS,5
24477," No se preocupe, doctor, si usted me hace avisar mañana, yo con el mayor gusto me junto con usted.",SERPA,5
24478,—El señor Montesinos efectúa una llamada por teléfono.,BACKGROUND,5
24479," ¡Aló, sí? ¿aló?",VALLE RIESTRA,5
24480, Comunícame con el doctor Solís.,MONTESINOS,5
24481," Ya, perfecto.",VALLE RIESTRA,5
24482,—Fin de la comunicación.,BACKGROUND,5
24483, ¿Usted está observando las piedritas bonitas?,SERPA,5
24484," Ah, sí.",MONTESINOS,5
24485," Bien bonita, es como un cristal de Sorowski. están bien lindas ah.",SERPA,5
24486," Ahora, yo creo que por los hechos de mañana, Andrade ha citado una conferencia a las 8 de la mañana.",BOROBIO,5
24487, ¿Mañana?,MONTESINOS,5
24488," Ellos citaron a la una, pero no estaba Andrade, lo hicieron en la municipalidad.",SERPA,5
24489," Ahora han citado a las 8 de la mañana, pero no a todos los medios sino ha elegido medios, por ejemplo de los medios gráficos ha elegido al diario Ojo. No sé todavía cómo ha seleccionado radios y televisión.",BOROBIO,5
24490," No, él va a contraatacar mañana.",MONTESINOS,5
24491," Sí, pero va a tener un mal de salida.",BOROBIO,5
24492," Sí, porque mañana va a encontrarse con un... Espérate",MONTESINOS,5
24493,"—El señor Montesinos Torres, recibe una llamada telefónica.",BACKGROUND,5
24494, ¿Sí?,MONTESINOS,5
24495, Héctor Solís en la línea.,VALLE RIESTRA,5
24496, ¿Aló? ¿aló?,MONTESINOS,5
24497," Sí, doctor",SERPA,5
24498, ¿Y?,MONTESINOS,5
24499," Ya lo estoy ubicando a Escobar, doctor, lo que pasa es que su teléfono está mal. (13)",SERPA,5
24500, Sí.,MONTESINOS,5
24501, Le estoy pasando un beeper.,SERPA,5
24502, Ya.,MONTESINOS,5
24503, Entonces ya me va a llamar seguro de un momento. Ahorita le estoy devolviendo la llamada a usted.,SERPA,5
24504," Entonces si él tiene la demanda me lo traes para acá para hablar con él. Si la tiene el otro juez, lo traes al otro.",MONTESINOS,5
24505," ¿Hoy día, doctor?",SERPA,5
24506, Sí.,MONTESINOS,5
24507," Ya, pero lo que estoy pensando, doctor, es que de repente los están enviando.",SERPA,5
24508," Sí, está en la Mesa de Partes.",MONTESINOS,5
24509," Sí, ni modo, en Mesa de Partes.",SERPA,5
24510," Bueno, por eso, pues, averigua si está en Mesa de Partes y si no ha llegado donde él me avisas quien de los dos la tiene y sino mañana vienes con el juez.",MONTESINOS,5
24511," Ya, doctor, yo le llamo dentro de un momento.",SERPA,5
24512, Ya,MONTESINOS,5
24513,—Concluye conversación telefónica.,BACKGROUND,5
24514," Yo creo que con eso ya tumbamos,",MONTESINOS,5
24515, Usted me avisa nomás.,SERPA,5
24516," Eso lo manejamos nosotros ya, yo me entiendo cómo van hacer los abogados.",MONTESINOS,5
24517, Esta reunión que he tenido con usted.,SERPA,5
24518, Lo llamamos off the record.,MONTESINOS,5
24519," Off the record , no lo sabe nadie, mi mujer sabe nomás que yo vine a un reunión. Puedo intuir que puedo ser uno de los tres personajes importantes de este país. Doctor, yo no le quisiera quitar más tiempo, ha sido muy grato conocerlo y le quiero expresar mi profundo agradecimiento por su apoyo, y por favor no dude en irnos dando indicaciones que quiere.",SERPA,5
24520," Por eso yo le estoy haciendo, la primera cosa es Jaime Yoshiyama y Vicente Silva, de lado, nos sería perjudicial en el trabajo. Entonces, partiendo de esa premisa yo ya estoy trabajando y darle el apoyo, entonces es mejor que usted se vaya tranquilo sabiendo que el juez va a manejar el asunto en función de lo que nosotros querramos a dónde llegue.",MONTESINOS,5
24521," Es que carajo, hay que darle con todo.",SERPA,5
24522," Sí, sí.",MONTESINOS,5
24523," Mire, yo lo único que le lleguo a admirar de Noriega es esa frase “a los amigos todo y a los enemigos bala”.",SERPA,5
24524," Así es, un poco como decía el ex Presidente Prado, ya fallecido, dice: “A mis amigos todo y a mis enemigos la ley”. (Risas)",MONTESINOS,5
24525," Creo que lo escuché a un argentino, y digo la justicia argentina, decía.",SERPA,5
24526," Porque además hay una cosa, dice, en la ley es para todos; son como las telas de araña, atrapan a todos, pero menos (?)",MONTESINOS,5
24527,—Se levantan las tres personas y se retiran de la sala. —Fecha de transcripción: viernes 16 de marzo de 2001.,BACKGROUND,5
24528, Departamento de Transcripciones CONGRESO DE LA REPÚBLICA SEGUNDA LEGISLATURA ORDINARIA DE 2000 TRANSCRIPCIÓN DEL AUDIO DE LOS CD Núms. 1290A - 1290B - 1289 “REUNIÓN DR. - CONGRESISTA CARLOS FERRERO” 31 DE DICIEMBRE DE 1998,BACKGROUND,50
24529, Acabo de hablar con el Presidente.,MONTESINOS,50
24530, Sí.,HERNANDEZ CANELO,50
24531," Le he leído el comunicado...¿qué tal, hermano!... le he leído, me ha dicho que se lo pase. Ya ha declarado ya el presidente.",MONTESINOS,50
24532," ¡Ah! Ya, ya.",HERNANDEZ CANELO,50
24533," Ha declarado. Me dice: “Yo he declarado contundente que eso es absolutamente falso, que no hay ningún arresto del general Hermoza, que él está en el extranjero, no hay ninguna investigación y que todo el proceso de cambio y de ascensos se ha enmarcado dentro de lo que dan los lineamientos y las decisiones del comando y son de carácter institucional”. Eso es lo que me ha dicho “yo he declarado fuerte...",MONTESINOS,50
24534," ¿Ah!, ni hablar, hermano.",HERNANDEZ CANELO,50
24535," y que los medios antes de publicar deberían verificar”, eso es lo que dice el Presidente. ¿Ah?",MONTESINOS,50
24536, (ininteligible) extraoficialmente.,HERNANDEZ CANELO,50
24537, Claro,MONTESINOS,50
24538, Extraoficial.,HERNANDEZ CANELO,50
24539," Entonces ya le agregué la palabra “deberían ser sometidos a investigación”. Bueno, pero eso es parte. El Presidente “quiero leerlo”, me dice, esperemos.",MONTESINOS,50
24540, Ya solucioné...,HERNANDEZ CANELO,50
24541, ¿De los dos?,MONTESINOS,50
24542, Sí.,HERNANDEZ CANELO,50
24543," Nunca hubo nada, ya lo dije.",MONTESINOS,50
24544," Nunca hubo nada, borrón cuenta nueva...",HERNANDEZ CANELO,50
24545, Sí,MONTESINOS,50
24546, Tienen ustedes sus memorándums.,HERNANDEZ CANELO,50
24547, Sí.,MONTESINOS,50
24548, El único que tenía el Colorao...,HERNANDEZ CANELO,50
24549, Sí.,MONTESINOS,50
24550," ... tenía su memorándum, lo único que le han dado. Acá están las copias de las resoluciones.",HERNANDEZ CANELO,50
24551," No, no, y hay que (ininteligible) toditas.",MONTESINOS,50
24552, Las he traído (ininteligible) una indemnización.,HERNANDEZ CANELO,50
24553," No, no. es que ahorita voy a decir que me traigan el original acá",MONTESINOS,50
24554, También le he dicho a (ininteligible) que vele todas la foto de la ceremonia.,HERNANDEZ CANELO,50
24555," Sí, vélalas toditas.",MONTESINOS,50
24556," Como ha cambiado una ceremonia y allí en la ceremonia están los nombres de estos muchachos, también que	(ininteligible) recoja de Protocolo eso.",HERNANDEZ CANELO,50
24557, No queda nada.,MONTESINOS,50
24558, Inclusive el libreto del maestro.,HERNANDEZ CANELO,50
24559," No queda nada, porque a la larga van a enterarse y van a decir como nunca pasó nada, no pasó nada. Ellos están felices.",MONTESINOS,50
24560," como te digo, le invité un agua mineral (ininteligible). Me dice (ininteligible)",HERNANDEZ CANELO,50
24561, Así es.,MONTESINOS,50
24562, Después conmigo ya amistad y otro tipo de relaciones.,HERNANDEZ CANELO,50
24563," Claro, lógico Claro el Rejas es medio malandrín. Tú sabes qué cosa, que tenían todos los negociados. ¿El (ininteligible) qué hacía? Agarraba y lo metía en todos los negocios para vender, cómo se llama esto, artículos de pan llevar en la Carretera Central, hermano. Entonces, venían (ininteligible)",MONTESINOS,50
24564," Sí, sí, sí.",HERNANDEZ CANELO,50
24565," Eso hacía. Por eso que todo el día a él lo tenían como supuestamente en la zona, tenían batallones ahí en el esto, con el pretexto daba cuenta que estaba allá. Entonces, para los oficiales (ininteligible) él estaba (ininteligible), hermano, manejándole todo el negocio de la Carretera. Y es un montón de chacras y cosas y por eso vino el negocio, nunca hacía nada; pero, el tema está en que este pata, nos guste o no nos guste, es un símbolo en el tema, es la foto que ha dado la vuelta al mundo. Entonces, ¿qué pasa si entonces qué pasa si este cojudo aparece de civil, cómo este pata, carajo, nadie va a entender eso, nadie va a entender que es un trabajador...",MONTESINOS,50
24566, Puede perjudicar todo.,HERNANDEZ CANELO,50
24567," Nadie va a entender que es un malandrín. Se nota es un malandrín. Nuevamente, acá tenemos que hacernos los cojudos, para nosotros nunca pasó. Yo, pues, ahorita llamo al presidente. Le he dicho: “Por si acaso, de Chavín de Huántar no pasó ninguno al retiro”, “¿Seguro?”. “¿Puedo declarar así?” “Declare usted así”. Entonces, ya no hay ningún problema, Lo llamó a Salazar,, Salazar está en la (ininteligible), hermano. Lo ha agarrado todavía en su casa durmiendo. Tú sabes que (ininteligible) y me llama el presidente, me dice “¡quiénes son esos que han salido en La República”, me dice. “Sabes qué, ¿qué vas hacer con lo de República?” “Bueno, no sé, señor Presidente, recién voy a ir a enterarme”. Entonces el Presidente ayer me llama y me dice se ha (ininteligible) se ha venido tarde, me dice",MONTESINOS,50
24568, A la hora que me llamaste ya (ininteligible) conmigo. Porque él estuvo conmigo temprano.,HERNANDEZ CANELO,50
24569, Ya.,MONTESINOS,50
24570," Le digo: mira, hermano, esto hay que dirigirlo con un comunicado, justo me llama.",HERNANDEZ CANELO,50
24571," Si. No, puta, yo he puteado acá como mierda, hermano. Sabes por qué te digo, porque, carajo, ¿dónde me he enterado yo de la cojudez? Viniendo en desplazamiento en un kiosco de periódico. Concha su madre, los he puteado acá como mierda, porque eso a las 7 de la mañana me han debido decir...",MONTESINOS,50
