row_id,speech,speaker_std,file_id
1048," Ah, le agradezco y creo que es recíproco. Se lo digo con honestidad.",KOURI,10
1049, Entonces pienso yo que puede haber no solamente una situación de respeto sino también de una amistad ...,MONTESINOS,10
1050, Que se cultive.,KOURI,10
1051," Así es, yo pienso que de repente el destino nos ha deparado diferentes circunstancias a cada uno pero por qué no alguna vez poder conversar y vernos y departirnos socialmente o personalmente.",MONTESINOS,10
1052," Mire, yo le voy a contar a usted algo que quizás le vaya a causar gracia. El 8 de octubre, lo recuerdo claramente, luego de la ceremonia que se dio en la Plaza Grau cuando hemos llegado de la Escuela y  estaba usted ahí, cuando usted se acerca y previamente se había acercado el Comandante General del Ejército, estaba yo con Monseñor Irizar y se encontraba un congresista, Harold Forsyth; entonces, fue una primera ocasión y yo había recepcionado a través del amirante Ibárcena, según las apreciaciones que me dijeron y me parecieron correctas y las expresé porque tenía la palabra empeñada y el asunto fue claro y conforme se definió. Cuando usted se retira pareciera que el congresista tuvo una crisis emocional porque un poco que trataba de explicarme o de decirme a mí que si en algún momento o en alguna circunstancia aparecían las fotografías o se hacía el comentario de que él se había saludado con usted,  que por favor yo dijera que fue  una circunstancia casual. Me llamó muy profundamente la atención porque yo creo que aquí nadie tiene por qué ocultar nada. Más aún me parece que acá hay un problema que es puntual. La gente puede especular muchas cosas sobre la base de un desconocimiento, o sea, basados en las opiniones de terceros, pero cuando la persona a la cual se ha sido aludida por razones que determinará en su momento o dé a luz sus pensamientos o sus ideas ...",KOURI,10
1053, Entonces recién se puede dar una evaluación.,MONTESINOS,10
1054," Y le voy a comentar otra anécdota pero se lo digo, aunque  no lo iba a hacer pero se la transmito. Mis próximos suegros, o sea me caso a fin de año si Dios quiere, estábamos en una reunión en casa y mi suegra, su cuñada, la hermana de mi suegra, se va pues en un taxi —eso ha sido hace una semana— y esta mujer que es muy mayor, iba pues conversando y hablando de muchas personas y cosas y tocaron el nombre suyo. Entonces esta señora le dice al taxista, que era un hombre de condición económica muy humilde, le dice: “Dígame ¿y qué cosa es Montesinos, o quién es Montesinos?. Y entonces el taxista le responde así, y me llamó la atención porque lo comentaron hace un par de días, le dijo: Usted ve que ya no hay colas en los mercados, sí; usted ve que hay aceite, sí; usted ve que hay carne, sí; usted ve que hay inversión extranjera, sí. Bueno, eso es Montesinos. (12) ¿No sé si usted me comprende?",KOURI,10
1055," Sí, claro.",MONTESINOS,10
1056," O sea, lo que quiso el hombre era resaltar su condición económica, era de la C para B, era gracias al aporte suyo.",KOURI,10
1057, Se ha logrado eso.,MONTESINOS,10
1058," Por eso le digo, eran comentarios reales, así como hubo que todo eso que no fue favorable...",KOURI,10
1059, Nos tocaba ahí.,MONTESINOS,10
1060," En la lógica de la gente, es decir, Montesinos representa eso, el orden, la inflación y la competitividad.",KOURI,10
1061, La competitividad.,MONTESINOS,10
1062," Sobre todo la competitividad, que es la ventaja para cualquier inversión.",KOURI,10
1063," Claro, pero, ¿sabe una cosa?, lo que nadie se da cuenta y hay una desproporción hasta de nuestras autoridades, es de que Sendero está en un proceso de composición.",MONTESINOS,10
1064, De composición.,KOURI,10
1065," De composición que es lo que a mí me tiene bastante preocupado y que justamente el otro día estaba conversando con el Presidente, estaba haciendo de su conocimiento de que vamos a tener  probablemente en el segundo semestre del próximo año, un accionar duro de Sendero. Vamos a ir concretamente como si fuera el 83, 84, cuando empieza el proceso de despegue de Sendero, y bueno, la gente se ha acostumbrado a buscar la normalidad y a este estado de cosas, ¿por qué?, porque ahora digamos que la Fuerza Armada tiene un despliegue técnico orientado a todo...",MONTESINOS,10
1066, Así es.,KOURI,10
1067," Ha dejado vacíos y la Policía no tiene estructura humana ni material para poder cubrir esos vacíos. Entonces, nuevamente se produce lo que se llama narcoterrorismo pues, narcotraficantes. Como su centro de gravedad era la zona del Huallaga, como cada todos los pueblitos fueron botados por intervención aérea, se han corrido  a la zona ribereña, pero para proteger la zona ribereña lo que ellos están.., (ininteligible) justamente estamos viendo el proyecto de todo lo que es capacitación y el futuro nacional ribereño. ¿Qué hacen ellos?, tienen que hacer maniobra de distracción para que las fuerzas del orden, que recién están empezando su trabajo, (ininteligible) de Chorrillos, se enganchen con los terroristas para que (ininteligible) eso significa que (ininteligible) van a recibir  una inyección de dinero del narcotráfico, y les van a dar combustible para poder hacer las acciones en la parte (ininteligible), y el trabajo político lo están haciendo en las universidades, lo están haciendo en los Asentamientos Humanos, Tanto en Raucana, en Raucana, por ejemplo, han empezado a hacer las pintas, Raucana era zona liberada, no se podía entrar (ininteligible) con tanquetas y toda y la gente tenía una actitud de zozobra, pasaban las tanquetas y al toque sacaban el trapito rojo con la hoz y el martillo, ponían (ininteligible) están haciendo las escuelas de entrenamiento de Raucana, que son (ininteligible) un cáncer que (ininteligible) empieza.",MONTESINOS,10
1068, En Bocanegra y en el Callao ha resurgido...,KOURI,10
1069," También ha resurgido, en Bocanegra, hay las famosas pintas, allá hay gente que está haciendo trabajo político, (ininteligible) se va a encontrar con un polvorín emergente.",MONTESINOS,10
1070," Sin duda es una situación muy compleja, hay que tomar medidas radicales.",KOURI,10
1071," Y cuando le comentaba de los ataques, la verdad que tenía la impresión (ininteligible) me rompo el lomo trabajando para que al final terminar (ininteligible)",KOURI,10
1072, Así es.,MONTESINOS,10
1073," Esa es la contradicción de la vida, o sea es una paradoja (ininteligible)  uno busca la prosperidad para vivir como un hombre sencillo (ininteligible) bueno, son cosas de la vida (ininteligible) un poco reflexionando de la conversación que tuvimos, debe ser origen...",KOURI,10
1074, Claro.,MONTESINOS,10
1075," El hecho de mantener un perfil o una presencia,  (ininteligible) espacios. (13)",KOURI,10
1076," No podemos salir, digamos, yo por ejemplo, jamás he ido a la ceremonia del SIN; el año pasado empecé a salir a  las ceremonias castrenses, porque posiblemente hay gente que  tampoco no podía mantener un aislamiento total; era necesario tener por lo menos una presencia.",MONTESINOS,10
1077, Gradual.,KOURI,10
1078," Claro,  y por lo menos en el ambiente que es el medio en el cual, que trabajo todos los días; de ahí de las enfermerías, de ahí no voy a la tribuna evidentemente, porque está la prensa ahí, pero sí voy a los locales cerrados. Entonces, pensaba ír. Pero es un paso importante.",MONTESINOS,10
1079, Para la apertura que es necesaria ¿no?,KOURI,10
1080," Bueno,  pero no, yo le digo que es reciente. La única vez que he salido en un congreso social, ha sido cuando llegó el General Mc Carffrey, fuera de la ida a Palacio; pero cuando con el ministro (ininteligible)",MONTESINOS,10
1081," Entonces (ininteligible) su familia. El señor MONTESINOS TORRES .—   Sí, bueno. Pero, es un pronunciamiento y un sacrificio, pero uno lo hace con satisfacción (ininteligible). Recompuesto, repotenciando con miras a proyectar la organización para que en la  (ininteligible) que le sea eficaz para afrontar el probable problema que va a tener el Estado el año 2000, o dentro de un año. O sea, si uno tiene (ininteligible) un aparato que le sirva, para el problema principal, para el Estado ¿no es cierto? Entonces ésa es mi preocupación. Por lo menos la gente que ha trabajado acá conmigo, siete años, acompañando nada más, sabrán de que bueno hicimos esto a nombre de la nación, dejamos una institución moderna, eficiente, que fue importante para la estabilidad . Entonces, eso pienso. Como no es una cosa que puede decirse a la opinión pública (ininteligible). Porque lamentablemente tengo el impedimento moral, profesional y legal, ésa es mi actividad.  Entonces, es como si yo estuviera maniatado de la lengua, y quisiera expresarse pero no puede, porque al final es un tema de Seguridad del Estado, no se puede decir; solamente están las leyendas, la prensa, que persiguen periodistas. Ahora ponen ahí “fraude”, dicen número uno, la Fuerzas Armada; número dos, me ponen a mí. Después dicen, no sé qué diario, ah El Comercio ; entonces digo, qué fraude, es imposible si todo lo hace la informática, el adelanto, la tecnología, la computadora, el sistema de mesas, de personeros, imposible hacer el fraude. Es más, ni siquiera la propia Fuerzas Armada si quisiera  podría hacerlo ¿no?, porque no tiene validez. La Fuerza Armada, lo único que hace, entonces, es el transporte físico del ánfora  con las actas y los personeros. Entonces, teóricamente y prácticamente, siempre cuando hubo transparencia.",KOURI,10
1082," Si es posible, sí es posible. Como es lógico, la oposición siempre (ininteligible).",KOURI,10
1083," Sí, claro, evidentemente. Ahora,  el tema del Ecuador, por ejemplo, ése es otro tema, (14) nosotros estamos en un país muy (ininteligible), yo estoy convencido que el conflicto que vamos a tener... no sabemos exactamente.",MONTESINOS,10
1084," Esto lo informaremos más pausado, pero (ininteligible).",KOURI,10
1085," Hay dos razones: primero, porque este gobierno solamente tiene un ciclo, en el mes de mayo, el 31 de mayo teóricamente debe tener programa, ese día hay nuevo gobierno el 8 de agosto, entonces ése gobierno que enfrenta un compromiso formal va con nosotros, pero el Congreso que viene, porque tiene que fundamentar eso, que va a ser un costa de esto,  usted creo que va a entrar a eso, entonces qué hemos ganado.",MONTESINOS,10
1086," Lo más seguro que el próximo gobierno se va a beneficiar. Entonces si hay un motivo de amistad, por decir de mi familia, y por parte de madre soy ecuatoriano y tengo amistad  (ininteligible).. entiendo, es una opción seria.",KOURI,10
1087, Así es.,MONTESINOS,10
1088," Y Agustín Febres Cordero  que es sobrino de León Febres, alcalde de Guayaquil, es del Presidente del Ecuador, (ininteligible), si yo puedo intermediar cuestiones familiares en el conflicto con Ecuador se lo haría con todo gusto, porque con (ininteligible). El actual alcalde de Quito, antiguamente estuvo  Jamil  Mahuad, colaboré, lo hice cuando era congresista, más aún, tenía muchos amigos que eran parlamentarios ecuatorianos: Patria Protesta Popular, Partido Progresista Ecuatoriano, Partido Social Cristiano, Partido Conservador, Partido del ex Presidente Sixto Duránd.",KOURI,10
1089," Toda la gama que hay, pero el problema son las Fuerzas Armadas Ecuatorianas, ahora  cuando hay una declaración de Moncayo bastante duras, que van a celebrar los fructuosos sucesos, o sea, ya utilizan una serie de calificativos que nos dan pautas bastante duras, una política de (ininteligible) y aparte de eso dicen que se han comprado 12 aviones, que están llegando el 30 de marzo, lo cual incrementa su potencial aéreo, justamente estamos en pleno proceso de conversaciones, cuando ellos van a adquirir un aparato militar, repotenciar para mayor capacidad de esa confrontación. Entonces la pregunta es qué interés tienen ellos donde hay cronograma que no cumple el objetivo nacional ahora están de otra forma.",MONTESINOS,10
1090," Va a ser sumamente compleja y difícil, más aún un proceso.",KOURI,10
1091," Yo pienso que en esta quincena, ahora pasa por (ininteligible).",MONTESINOS,10
1092," Lo que sucede nos puede ganar Ecuador. Si logra, se logra consolidar una salida con Ecuador, eso inclinaría al Presidente Fujimori un resurgimiento.",KOURI,10
1093," Así es. El señor KOURI BUMACHAR, Alexander.- Definitivamente, la única encuesta lo que dificulta.",MONTESINOS,10
1094," Claro, pero eso se sabe que es importante, eses como en la Embajada de Chavín de Huántar, eso le dan 20 puntos 30 puntos (15) y eso en dos meses",MONTESINOS,10
1095, Cualquier tema pasa por lo económico.,KOURI,10
1096," El problema es salarios, empleo. (Falla de origen, corte de grabación).",MONTESINOS,10
1097," Lo económico es el tema medular, eso qué va a definir, cuando la gente tiene angustias. (corte) o pasa por encima, no le interesa si el fulano le llegó a cumplir o no.",KOURI,10
1098," El problema, el tema se olvidó. Con el Canal 2 pasó también.",MONTESINOS,10
1099," Sí, yo no sé qué ha pasado. Todo tiene una etapa muy...",KOURI,10
1100, ¿No sabes qué pasó?,MONTESINOS,10
1101," ""Sí, qué hay del almirante (Ininteligible) ¿Aló? Sí. ¿Todavía no nos ha llamado, no? Entonces, creo que la secretaria tiene el teléfono de la señora Guabloche, la señora Yolanda Guabolche creo que es. Sí, es hermana del almirante (Ininteligible). A ver, que la llame de parte mía y que me dé el teléfono de la casa del almirante. ¿Ya?""",MONTESINOS,10
