id,text,speaker_std,file_id,topics
24165," No es mala idea, (ininteligible). El mismo Pease, no sé algunos otros. Porque sabes qué, yo creo que el Perú necesita apoyo.",FERRERO,50,media
24166," Pero no, de todos modos vamos a poner el hombro.",MONTESINOS,50,media
24167," Belaunde es tembleque, pero también se le necesita. Morales Bermúdez acaba de atacarte",FERRERO,50,media
24168, Así es.,MONTESINOS,50,media
24169," Pero también se le necesita a Morales. O sea, no por el hecho de que pensemos que el otro está equivocado tenemos que marginarlos. Nuestra obligación es conversar inclusive con aquellos que piensa que no somos buena gente, pero ¿para qué?, para mantener las reglas de juego y los intereses nacionales vigentes. Esa es visión de la política.",FERRERO,50,media
24170," Sí, pues, la comparto y la coincido. Y creo yo que además dialogar como decían no es pactar. Dialogar es ........",MONTESINOS,50,media
24171," ¿Quién se equivocó?, ¿Él (ininteligible)? Y cuál es su lectura: el “pata” entra y “mete la pata” el día inicial, después la vuelve a meter y finalmente (ininteligible).",FERRERO,50,media
24172," Bueno, esas son decisiones políticas que yo no te podría dar una explicación de cómo se tomó esa decisión, porque tú sabes, tú ya lo conoces al Presidente como lo conozco yo, y las decisiones las toma él. Ahora, se dice que va a haber cambio de ministros, yo no tengo ni la menor idea ni quiénes van a ser los ministros ni nada por el estilo. Porque yo, mi tarea es esta de acá, no sé yo lo que el Presidente piensa, quién pone de ministro (ininteligible).",MONTESINOS,50,media
24173, Tú concuerdas en que en esta etapa de la vida del país tu contribución a la nación sería superior si (ininteligible).,FERRERO,50,media
24174, Pero eso no lo rechazo.,MONTESINOS,50,media
24175, Al menos no lo rechaces.,FERRERO,50,media
24176," No lo rechazo. Pero eso no depende de mí. A mí, por ejemplo, yo te digo si esto es lo que (ininteligible) voy al Parlamento Nacional. Tengo la capacidad de ir y explicar, qué es lo que conozco, eso sería el primer paso natural y lógico. Si tengo ya 9 años acá, 9 años, yo no asumo oficialmente la jefatura y voy al Congreso ...",MONTESINOS,50,media
24177, Ese es el primer paso.,FERRERO,50,media
24178," Ese es el primer paso, que me hagan jefe del Jefe del SIN es el primer paso; entonces, después de ahí ya verán, si mi resultado no es bueno, saliendo en julio dirán: “Señor váyase a su casa”. Y si es un resultado óptimo, que estimo yo que debe   ser así que porque por algo no tengo 9 años acá, el siguiente paso, pues, podría saltar al ministerio ... Ahora hay una cosa que te comento, ¿por qué no el Ministerio de Defensa? Si yo soy una persona que conoce mucho de las Fuerzas Armadas y es una manera ya de quitarle a un uniformado el ministerio,  a una persona que ha pertenecido a las filas, que está identificado, no generaría resistencia y se pone de civil, no uniformado. ¿Por qué el Ministro de Defensa tiene que ser siempre un uniformado? Y en el Ministerio del Interior que es lo que tú has propuesto que también es una cosa que no lo haría mal te digo, sinceramente no lo hará mal en el Ministerio del Interior.",MONTESINOS,50,media
24179, Una cosa que se dice es que el Comandante General de la FAP y el Comandante General de la Marina trabajaron antes en inteligencia ...,FERRERO,50,media
24180," Eso es cierto, es verdad.",MONTESINOS,50,media
24181," Entonces, eso genera una coincidencia, la gente dice por qué no son otros los que están en ese puesto ¿no es verdad? (8)",FERRERO,50,media
24182, Sí.,MONTESINOS,50,media
24183, Y yo sugerí que los comandantes se cambiaran todos los años,FERRERO,50,media
24184," Bueno, es que todos los años no podían irse porque la experiencia nos ha dado y eso sí te lo puedo explicar claramente. Cuando los comandantes generales, como ha sucedido en la década del 80 al 90, no había comandante general que durara más de un año, todos eran un año o un año y medio, el único comandante general que ha durado 4 años fue el General Montagno, estuvo del 9 de octubre del 68 hasta el año el 31 de diciembre del año 72; después vino Mercado, 2 años; después vino Morales Bermúdez, 6 meses; después vino Vargas Prieto, 6 meses, vino Fernández Maldonado, un año; de ahí Arbulú Galliani, un año; luego Ritcher Prado, un año; Molina Pallochia, y así año a año. Entonces, un comandante general no puede desarrollar una política de comando, ¿por qué? Porque viene un comandante general y dice: no señor, no me ha gustado lo que hizo el año pasado, cambio todas las reglas de juego. Los 3 primeros meses estoy aprendiendo el manejo macro de la institución, los 3 empiezo a viajar a las regiones, ya se me fue medio año, y los últimos 3 meses ya empiezo el proceso de despedida y se fue. Entonces, la institución sufre cuando la cabeza que solamente está un año.",MONTESINOS,50,media
24185," En primer lugar, si tú le das un programa de 5 años para cualquiera que sea comandante el asunto es de todos, como un gobierno; en segundo lugar, el efecto de que los comandantes entran y después se van es sensacional, sobre todos los demás, para los que están abajo...",FERRERO,50,media
24186," Claro, pero por eso es que se hizo la remoción del general Hermoza, porque ya el Presidente estimó que era ya un tiempo demasiado largo.",MONTESINOS,50,media
24187," Claro, claro.",FERRERO,50,media
24188," Era un tiempo demasiado largo y bueno ya había cumplido un ciclo, ¿no?",MONTESINOS,50,media
24189," Costó trabajo, ¿no?",FERRERO,50,media
24190," Bueno, pero salió y salió con buenas formas, con nosotros no hubo ningún problema, pasó...",MONTESINOS,50,media
24191, Yo me acuerdo que hablé contigo de eso hace 2 años,FERRERO,50,media
24192," Sí, sí, sí.",MONTESINOS,50,media
24193, No me contestaste y yo te dije que ya tiene que salir el general Hermoza.,FERRERO,50,media
24194," Sí, bueno, no te contesté porque por amistad, porque yo por él guardo un gran afecto muy ...",MONTESINOS,50,media
24195, Claro.,FERRERO,50,media
24196, Para mí ha sido como un hermano mayor ...,MONTESINOS,50,media
24197," Ahora en la cuestión de las firmas incluso se ha evaluado la posibilidad de reducir al 4%. Está piteando la gente tanto por los candidatos presidenciales (ininteligibles) ya están tomadas (ininteligible) candidaturas parlamentarias. Entonces, para nosotros puede ser una ventaja reducirlo (ininteligible) en las listas y eso debe ser evaluado; de la misma manera, como lo que va a significar, y esto podemos hablarlo otro día, el distrito único que no hay ni siquiera un proyecto (ininteligible) de descentralización. Usted va a vender la idea de que Loreto, en todo caso si no es por Loreto por Tumbes, se haga la descentralización antes del proceso electoral para entrar a las elecciones con una, aunque sea  con un plan piloto de descentralización y poder decir no hemos comenzado ni hemos terminado porque tenemos la vaina de (ininteligible). Inclusive hice una interpretación constitucional para que ante el silencio de la gente interpretar que están a favor y que el referéndum se da por realizado y que en consecuencia procede a elegir a la autoridad. Yo creo que es bien importante llegar al 2000 con el proceso de descentralización efectiva y (ininteligible).",FERRERO,50,media
24198," Claro, ahí está el meollo del asunto ...",MONTESINOS,50,media
24199," Y a la de Fujimori entre otras cosas le han vendido la idea de que el distrito único favorece (ininteligible), y eso no es cierto. El distrito único debe ser interpretado como aquello que justamente permite conglomerar a los grupos provincianos contra los de la capital; entonces, tú crees que estás ganando con el distrito único, pero lo que están haciendo es tirarle barro en la cara a los adversarios y los unes. ¡Ah!, o sea que tú me mandas distrito, carajo, entonces yo, todas las provincias ...",FERRERO,50,media
24200, Así es. Eso es lógico e indudable ...,MONTESINOS,50,media
24201," Tú no crees que Fujimori, como ha dicho (ininteligible), que ha ganado en todos los departamentos algo con distritos múltiples, ¿en todo los departamentos tiene que ganar algo? ...",FERRERO,50,media
24202, Puede ganar.,MONTESINOS,50,media
24203," O no somos nada en Cajamarca, no somos nada en el Cusco...",FERRERO,50,media
24204," Tenemos, tenemos. En el Cusco hemos ganado, el alcalde de Vamos Vecino ha ganado...",MONTESINOS,50,media
24205," A mi me parece que no debemos esperar el gobierno del 2000 nos obligue a aceptar sino ir a las elecciones de distrito múltiple ir con el proyecto piloto descentralista, etcétera. Estas cosas hay que decírselas. El Presidente la última vez que me recibió hace casi 8 meses, se demoró pero me recibió, después de eso ya no he podido hablarle ... (9)",FERRERO,50,media
24206," ¿Y por qué no haces una cosa? ¿por qué no le escribes una nota al Presidente, una ayuda-memoria, y se la entrego yo? Y además eso sirve de base para —o se la envías tú directamente, o como quieras—, y eso puede servir de base para tener una conversación contigo a través de una ayuda-memoria que serían los puntos que a ti te tocaría decir, que lo puedes desarrollar con tu punto de vista.",MONTESINOS,50,media
24207, Yo los he venido diciendo.,FERRERO,50,media
24208," Sí, sí, claro.",MONTESINOS,50,media
24209," Lo que pasa es que no tengo ...; por ejemplo, la gente dice: “sácale la mierda a la oposición.” No puede obligar al adversario político a que baje la cabeza.",FERRERO,50,media
24210," No, no lo puedes humillar.",MONTESINOS,50,media
24211, Si no es porque lo humillas lo has enardecido.,FERRERO,50,media
24212," Claro, no hay que humillar a la gente, nunca. Ese es un principio y a nadie le gusta que lo humillen.",MONTESINOS,50,media
24213," Y eso es fundamental para poder entender algunas cosas de gente que sí puedes traer para acá, porque sabes que en determinado momento después puedes regresar.",FERRERO,50,media
24214, Lógico.,MONTESINOS,50,media
24215," Ya que el producto (Ininteligible) es escandaloso, me refiero a Acción Popular.",FERRERO,50,media
24216," Así es, así es.",MONTESINOS,50,media
24217, Han trabajado toda la vida juntos y de repente a muerte.,FERRERO,50,media
24218, Se odian.,MONTESINOS,50,media
24219, Van a pensar así de trabajar con cualquiera que les proponga una cosa razonable sin perder pues su camiseta ¿no es verdad?,FERRERO,50,media
24220, Así es.,MONTESINOS,50,media
24221," Entonces, todas esas cosas. Pero yo digo quién preside, quién piensa, quién especula (Ininteligible). Joy Way no creo que su capacidad política, porque puede conocer de economía y ser un amigo del Presidente pero su capacidad de maniobra no es...",FERRERO,50,media
24222," Estratega, de concepción.",MONTESINOS,50,media
24223," No es, pues, no es. Entonces, en el Plenito no se habla de eso ¿no?",FERRERO,50,media
24224," Nada, se sientan (ininteligible) de lo que van a hacer.",MONTESINOS,50,media
24225," No hay proyecto. No, porque esta es mi zona también y esto. No, porque sabes que Andrade, que los impuestos, pero no hay ...",FERRERO,50,media
24226, La concepción política.,MONTESINOS,50,media
24227," No lo pueden hacer 70. Pero yo creo que el Presidente, y eso yo, me parece lamentable, debe recurrir de vez en cuando a quien tiene cabeza para escucharlo.",FERRERO,50,media
24228," Claro, lógico.",MONTESINOS,50,media
24229," No lo hace, pues. Ya te dejaré porque debo regresar para poder tratarlas otro día, trata de hacer una pequeña agendita. Pero una de las cosas que me preocupa y que puede ser contraproducente también es la televisión, la veo un poco desdeñada.",FERRERO,50,media
24230, ¿Por qué? ¿Qué pasa con la televisión?,MONTESINOS,50,media
24231," La veo que no ingresa mucho al campo. Por un lado la estupidez de los talk show y esta mariconada de embrutecer a la gente con tanta cosa. Y después el tema ese de que parecería como que el Gobierno los hubiera controlado un poco, los tuviera aguantados ¿no?",FERRERO,50,media
24232," Pero controlando en qué sentido, pero si la televisión es ... Hildebrandt ha salido y sale sin libertad.",MONTESINOS,50,media
24233," Lo que pasó, por ejemplo, de la captura de la camarada no sé cuántos, que fue filmado y después lo pasaron, Eso es evidente para lo que era la (ininteligible).",FERRERO,50,media
24234," Bueno, pero hay veces los canales piden y se les da las facilidades, pero eso no quiere decir de ninguna manera que hay componendas ...",MONTESINOS,50,media
24235, ¿Cómo entiende la conversación Crousillat?,FERRERO,50,media
24236," No es cierto, esa conversación jamás ...",MONTESINOS,50,media
24237," Entonces, son imitadores.",FERRERO,50,media
24238," Son imitadores, jamás. Tan es así que yo he mandado una carta, le he presentado una carta a la jefatura del SIN desmintiendo esa versión y le hemos comunicado al Primer Ministro, que es lo que me queda hacer. Porque yo no voy a salir a mandar mi cartita al periódico ...",MONTESINOS,50,media
24239," Tú sabes que el tema de la interceptación telefónica. que no toca ahora, va a ser lo primero que van a tomar en el 2000.",FERRERO,50,media
24240, Así es.,MONTESINOS,50,media
24241, Tomarlo ...,FERRERO,50,media
24242, De una vez tomarlo ...,MONTESINOS,50,media
24243, Y procesarlo.,FERRERO,50,media
24244," Por supuesto, claro que sí.",MONTESINOS,50,media
24245," Ahora, es una vaina procesar una cosa en la que no hay culpables.",FERRERO,50,media
