"id","speaker_std","file_id","topics","sentence_id","text","emotion_pred","emotion_pred_name","label_0","label_0_prob","label_1","label_1_prob","label_2","label_2_prob"
907,"KOURI",10,"municipal98",907,"La recaudación de la municipalidad.",5,"Enthusiasm","Enthusiasm",0.9379258,"Anger",0.015216163,"None of Them",0.013409623
10508,"VALLE RIESTRA",27,"safety",10508,"Un golpe a ....",0,"Anger","Anger",0.6811779,"Enthusiasm",0.2055722,"Sadness",0.04460339
18463,"IBÁRCENA",38,"public_officials, safety, state_capture",18463.2,"Saucedo, que está en lugar de Hermoza, también...",5,"Enthusiasm","Enthusiasm",0.8129078,"Anger",0.10323398,"Sadness",0.026927754
2689,"MONTESINOS",102,"media, wiese, state_capture",2689.1,"Pero están los papeles",5,"Enthusiasm","Enthusiasm",0.910848,"Anger",0.030202786,"Hope",0.020643426
12586,"ARCE",31,"referendum, reelection, state_capture",12586.1,"Y este es un procedimiento administrativo inicial.",5,"Enthusiasm","Enthusiasm",0.9272709,"Pride",0.037311897,"Hope",0.0156845
4182,"HERNANDEZ CANELO",11,"lucchetti_factory",4182,"¿Cómo lograron hacer eso?",5,"Enthusiasm","Enthusiasm",0.90971535,"Anger",0.030535836,"None of Them",0.016804274
1794,"DESCONOCIDO",100,"safety",1794,"Recógete esa documentación.",5,"Enthusiasm","Enthusiasm",0.4704508,"Pride",0.20366514,"Hope",0.195767
5312,"MONTESINOS",16,"reelection, safety, state_capture",5312.14,"O sea, vale decir que en la comisaría de Villa El Salvador hay un hombre que maneja la computadora y hay un elemento que diariamente todo lo que sucede en el área lo mete en su base de datos y por el fax moden me lo pasa a la base de datos central de acá de la Dinincri.",5,"Enthusiasm","Enthusiasm",0.8655378,"None of Them",0.040862277,"Hope",0.022858303
14987,"HURTADO MILLER",34,"municipal98, media",14987.1,"Pero ésta (?)",5,"Enthusiasm","Enthusiasm",0.872003,"Anger",0.0792744,"Pride",0.012140248
4699,"MONTESINOS",15,"lucchetti_factory",4699,"Sí.",5,"Enthusiasm","Enthusiasm",0.92838156,"Hope",0.02353815,"Pride",0.015861278
15155,"HURTADO MILLER",34,"municipal98, media",15155,"Yo lo fui a buscar porque para el cáncer hay lo que es la aleta de tiburón.",5,"Enthusiasm","Enthusiasm",0.77219945,"Anger",0.045813583,"Hope",0.04538466
18898,"ALEX KOURI",38,"public_officials, safety, state_capture",18898.1,"Uno del señor Fabio Rubio, uno del congresista (?), yo lo tengo.",5,"Enthusiasm","Enthusiasm",0.93439025,"None of Them",0.018161941,"Anger",0.013931902
5954,"PERCOVICH",2,"foreign, safety",5954.1,"En ese sentido, ha sido un perseguidor tenaz de la gestión del presidente Alan Gar cía, y ha formado parte de comisiones investigadoras del Congreso orientadas a es clarecer la gestión de Alan García en cuanto a sus vinculaciones con diversos nego cios ilícitos.",5,"Enthusiasm","Enthusiasm",0.6711694,"None of Them",0.13784078,"Anger",0.05457976
19824,"MONTESINOS",40,"referendum, reelection",19824,"Entonces, que te asegure.",5,"Enthusiasm","Enthusiasm",0.78004044,"Hope",0.08736393,"Pride",0.07025846
12947,"MILITAR DESCONOCIDO",32,"reelection, state_capture",12947,"Claro.",5,"Enthusiasm","Enthusiasm",0.8931395,"Hope",0.04158619,"Pride",0.020939406
15268,"BOROBIO",34,"municipal98, media",15268.3,"Y ya llegó un momento en que no sé porque más, después de ocho años me saque los...",3,"Sadness","Sadness",0.83416885,"Enthusiasm",0.06028143,"Anger",0.05983913
923,"KOURI",10,"municipal98",923,"El almirante Colunga.",5,"Enthusiasm","Enthusiasm",0.97238696,"Joy",0.006953131,"None of Them",0.0046096207
9700,"VALLE RIESTRA",27,"safety",9700,"Yo no (?) físicamente, no tengo la menor duda que estuvo muy bien.",8,"None of Them","None of Them",0.6514732,"Joy",0.24111582,"Enthusiasm",0.04619519
5555,"MONTESINOS",17,"safety",5555.2,"Y de repente vas tú y al mes va aparecer que has cambiado mil veces, ahí ponen o inventan el nombre ¿no?",5,"Enthusiasm","Enthusiasm",0.66778314,"Anger",0.20752184,"Sadness",0.029090082
12706,"MEDELIUS",31,"referendum, reelection, state_capture",12706.1,"No, mejor no, va a ser mucha docencia del asunto, hacer una docencia al respecto.",6,"Hope","Hope",0.35586995,"Enthusiasm",0.31902486,"Pride",0.24226241
7512,"MONTESINOS",21,"reelection, state_capture",7512.15,"Tú tírate contra todos los cinco vocales y como ahorita entre los cinco está Lino Roncalla y lo sacamos.",5,"Enthusiasm","Enthusiasm",0.2922192,"None of Them",0.23045187,"Joy",0.18260376
11318,"MONTESINOS",29,"miraflores, canal4",11318,"25 mil dólares.",5,"Enthusiasm","Enthusiasm",0.95889664,"Anger",0.010386566,"Joy",0.007399856
15794,"HURTADO MILLER",34,"municipal98, media",15794,"Ya, para nada sirvieron.",0,"Anger","Anger",0.603288,"Enthusiasm",0.23479702,"Sadness",0.13429408
241,"GARCIA",1,"foreign",241,"Yo he sido Secretario del Consejo de Ministros, de 1980 a 1985 y he sido diputado por Lima de 1985 a 1990 en el primer perío do y reelegido para el período 90-95, que no terminé por el golpe de Estado del se ñor Fujimori, que cerró el Congreso el 5 de abril del año 92.",5,"Enthusiasm","Enthusiasm",0.84697765,"None of Them",0.0652149,"Sadness",0.025420368
19345,"ARCE",40,"referendum, reelection",19345.3,"La gran trampa, hermano, está en el acta para el voto preferencial, hermano; además las actas deben cuadrar: 150 votantes acá, 150 (ininteligible) acá.",5,"Enthusiasm","Enthusiasm",0.4724539,"Anger",0.4443024,"Sadness",0.03027297
19640,"MEDELIUS",40,"referendum, reelection",19640.6,"Pucha madre, (ininteligible), hermano.",0,"Anger","Anger",0.760019,"Enthusiasm",0.17394105,"Sadness",0.030032657
8794,"MONTESINOS",25,"media, foreign, safety, state_capture",8794,"Es una persona que trata de mantenerse actualizado sobre, digamos, ciertas tendencias que hay en el mundo (?).",5,"Enthusiasm","Enthusiasm",0.91815454,"Hope",0.01783429,"Pride",0.017573657
15577,"HURTADO MILLER",34,"municipal98, media",15577.3,"(5)",5,"Enthusiasm","Enthusiasm",0.954714,"Hope",0.013234991,"Pride",0.012067795
18853,"ALEX KOURI",38,"public_officials, safety, state_capture",18853,"Lo conoce, sabe quién es y está dispuesto a identificarlo, a buscarlo y a encontrarlo.",5,"Enthusiasm","Enthusiasm",0.3319219,"Hope",0.28099564,"Pride",0.19311833
17481,"MONROE",36,"promotions",17481.1,"Definitivamente, él está en otra onda.",5,"Enthusiasm","Enthusiasm",0.7080185,"Pride",0.08710809,"Hope",0.06512737
5074,"DESCONOCIDO",15,"lucchetti_factory",5074,"Sentirse herido, o que alguien se sienta a pensar (?)",3,"Sadness","Sadness",0.39419594,"Enthusiasm",0.3313598,"Anger",0.15378793
11537,"BURNEI",3,"public_officials, state_capture",11537,"Mi nombre es Ray Burnei y soy un abogado, representan do a la Compañía de Seguros Fedro, en este caso.",5,"Enthusiasm","Enthusiasm",0.8291666,"None of Them",0.10759876,"Hope",0.023166299
3583,"MONTESINOS",11,"lucchetti_factory",3583.1,"No sabemos si el Congreso del 3 al 9 de agosto.",5,"Enthusiasm","Enthusiasm",0.9510725,"Pride",0.012741554,"Fear",0.0101552745
16771,"MONTESINOS",35,"referendum, reelection, media, state_capture",16771,"No, no, es que nosotros tenemos ahora, estamos con cinco periódicos, tenemos cuatro ¿no es cierto? tenemos El Chino, El Mañanero, La Chuchi, El Tío y El Chato.",5,"Enthusiasm","Enthusiasm",0.7397045,"None of Them",0.12843241,"Hope",0.032938927
8198,"MONTESINOS",24,"media, foreign, safety",8198.12,"Pero ¿quién va a determinar?",5,"Enthusiasm","Enthusiasm",0.880271,"Anger",0.06669095,"Fear",0.015706982
17194,"MONTESINOS",35,"referendum, reelection, media, state_capture",17194.1,"Son de esos tipos que (Ininteligible) departamento para (Ininteligible) por eso lo agarramos a Rómulo Muñoz, ni cojudo.",0,"Anger","Anger",0.8394752,"Enthusiasm",0.11413997,"Sadness",0.013725381
15009,"HURTADO MILLER",34,"municipal98, media",15009.2,"No va a querer.",5,"Enthusiasm","Enthusiasm",0.709666,"Anger",0.21500821,"Sadness",0.025854219
7918,"MONTESINOS",23,"ecuador",7918,"¿En qué año ha estudiado?",5,"Enthusiasm","Enthusiasm",0.97162104,"Anger",0.006220228,"Hope",0.005411022
19124,"ALEX KOURI",39,"reelection, canal4, media, public_officials",19124.1,"Frente a eso, automáticamente, cosa que me pa rece muy bien, yo salgo a declarar saludando la decisión del gobierno.",4,"Joy","Joy",0.6723102,"None of Them",0.15628666,"Hope",0.09050275
15933,"HURTADO MILLER",34,"municipal98, media",15933.1,"Muy amable (?)",5,"Enthusiasm","Enthusiasm",0.7902763,"Joy",0.1133596,"Anger",0.029618062
15622,"BOROBIO",34,"municipal98, media",15622,"Es un huevo frito.",5,"Enthusiasm","Enthusiasm",0.8071068,"Anger",0.04298266,"Joy",0.042407
7819,"MONTESINOS",22,"state_capture",7819.3,"Yo sé, pero de todas maneras es importante para que se vea el tema.",5,"Enthusiasm","Enthusiasm",0.61185634,"Hope",0.1982849,"Pride",0.12879226
15219,"HURTADO MILLER",34,"municipal98, media",15219.5,"Llámelo al doctor Eduardo Pérez y dígale que en la tarde le envío los papeles que le ofrecí.",5,"Enthusiasm","Enthusiasm",0.953514,"Hope",0.01825257,"Pride",0.013070376
12057,"HERNANDEZ CANELO",30,"referendum, ecuador, reelection, state_capture",12057,"Nosotros declaramos fundada (ininteligible)",0,"Anger","Anger",0.48979682,"Enthusiasm",0.41882366,"Pride",0.02321872
17881,"BERGAMINO",36,"promotions",17881.2,"Está bien.",4,"Joy","Joy",0.49210918,"Enthusiasm",0.32098132,"Hope",0.06071021
19626,"MONTESINOS",40,"referendum, reelection",19626.5,"El Hugo Blanco dónde está ahorita, hermano.",5,"Enthusiasm","Enthusiasm",0.6834575,"Anger",0.21193004,"Sadness",0.060395144
16853,"MONTESINOS",35,"referendum, reelection, media, state_capture",16853,"Ahora es importante, apenas viene el jefe, de una vez, compadre, agarrar el tema de la Policía de una vez de que tú agarres, hermano, la vaina; o sea, el Presidente ha dicho que tú la agarres.",6,"Hope","Hope",0.39894515,"Enthusiasm",0.305638,"Pride",0.19441274
18762,"ALEX KOURI",38,"public_officials, safety, state_capture",18762,"Sí, es así.",5,"Enthusiasm","Enthusiasm",0.90380526,"Joy",0.026192207,"Hope",0.02615981
10071,"MONTESINOS",27,"safety",10071.34,"(Risas.)",4,"Joy","Joy",0.47542566,"Enthusiasm",0.4214297,"Pride",0.038105026
7533,"MONTESINOS",21,"reelection, state_capture",7533.12,"Entonces, felizmente ya está estructurado el área penal está en tres, seis bien definidos, ya está bien definido, ya no va ver necesidad de hacer ...(ininteligible)...",4,"Joy","Joy",0.5991977,"Enthusiasm",0.14040913,"Pride",0.1080715
16976,"JOY WAY",35,"referendum, reelection, media, state_capture",16976.2,"(Ininteligible)",0,"Anger","Anger",0.8080601,"Enthusiasm",0.12430424,"Sadness",0.04224073
19112,"MONTESINOS",39,"reelection, canal4, media, public_officials",19112.2,"El señor tiene el legítimo de recho a ser presidente, nadie se lo impide, pero lo que no puede hacer es burlarse de la ciudad de Lima, o es alcalde o es presidente.",0,"Anger","Anger",0.51555973,"Enthusiasm",0.39489964,"Hope",0.0218942
17927,"VERA",36,"promotions",17927.1,"No se preocupe.",7,"Pride","Pride",0.5030697,"Enthusiasm",0.17468517,"Hope",0.12606286
16291,"HURTADO MILLER",34,"municipal98, media",16291.1,"Yo tengo 57 el debe tener 65.",5,"Enthusiasm","Enthusiasm",0.9371883,"Joy",0.014267184,"Anger",0.012871252
17035,"MONTESINOS",35,"referendum, reelection, media, state_capture",17035.3,"El problema de Tineo es otra cosa, es otro problema.",5,"Enthusiasm","Enthusiasm",0.6330542,"Anger",0.30400905,"Sadness",0.01735538
8954,"ARANCIBIA",25,"media, foreign, safety, state_capture",8954,"(?) submarinistas, creo que está en la escuela de submarinos(?).",5,"Enthusiasm","Enthusiasm",0.9587764,"Hope",0.008930967,"Anger",0.008807192
13248,"BOROBIO",33,"referendum, municipal98, media",13248,"¿Ya?",5,"Enthusiasm","Enthusiasm",0.925129,"Hope",0.022178037,"Pride",0.017206535
9902,"MONTESINOS",27,"safety",9902.1,"Y el Estado parado, efectivamente, va a la destrucción.",0,"Anger","Anger",0.54992074,"Fear",0.15673411,"Enthusiasm",0.15446651
7903,"BELTRAN",23,"ecuador",7903,"Además hay plazos suficientes.",5,"Enthusiasm","Enthusiasm",0.41891035,"Pride",0.25738588,"None of Them",0.12744905
15869,"BOROBIO",34,"municipal98, media",15869.1,"Chau compadre.",5,"Enthusiasm","Enthusiasm",0.87028325,"Joy",0.057303987,"Hope",0.02715359
7055,"FUJIMORI",20,"lucchetti_factory, safety",7055,"Mire, ah. (ininteligible).",0,"Anger","Anger",0.7451653,"Enthusiasm",0.182547,"Sadness",0.04534728
14616,"MONTESINOS",34,"municipal98, media",14616,"Parece que.",5,"Enthusiasm","Enthusiasm",0.8524652,"Anger",0.06329932,"Pride",0.026890306
9734,"VALLE RIESTRA",27,"safety",9734,"Claro, pues, y de ahí, si no hubiera sido.",5,"Enthusiasm","Enthusiasm",0.7391288,"Anger",0.11312911,"Hope",0.03845645
2201,"DESCONOCIDO",102,"media, wiese, state_capture",2201,"Mira, por ejemplo, yo tengo (?) constituí allá una empresa que tiene seis millones para poder sacar, para comprar máquinas, ponte.",5,"Enthusiasm","Enthusiasm",0.85827,"None of Them",0.043397106,"Hope",0.02549474
19551,"ARCE",40,"referendum, reelection",19551.1,"Yo me enfermé de la noche a la mañana.",3,"Sadness","Sadness",0.5385612,"Enthusiasm",0.2007658,"Anger",0.12152584
16208,"BOROBIO",34,"municipal98, media",16208,"¿Qué Lucho Bedoya?, ¿el viejo?",5,"Enthusiasm","Enthusiasm",0.8234367,"Anger",0.117413186,"Sadness",0.013304861
14125,"HURTADO MILLER",33,"referendum, municipal98, media",14125.1,"(Parte testada).",5,"Enthusiasm","Enthusiasm",0.96969056,"Hope",0.013616418,"Pride",0.006636539
4808,"MONTESINOS",15,"lucchetti_factory",4808,"Así es, ha hecho gran daño en el Perú.",0,"Anger","Anger",0.6295575,"Enthusiasm",0.24857475,"Sadness",0.053138018
14207,"HURTADO MILLER",33,"referendum, municipal98, media",14207.3,"Todas las tardes porque me dicen que la mejor hora es 4 y 5 de la tarde.",5,"Enthusiasm","Enthusiasm",0.77659,"Pride",0.076368876,"Hope",0.05658054
423,"GARCIA",1,"foreign",423,"No lo sé, sé que lo tuvo hace mucho tiempo, pe ro no sé si lo tiene ahora.",5,"Enthusiasm","Enthusiasm",0.6351206,"Sadness",0.19615512,"Anger",0.13322943
16101,"HURTADO MILLER",34,"municipal98, media",16101,"Lo cagó.",0,"Anger","Anger",0.56501585,"Enthusiasm",0.3483211,"Sadness",0.025023999
10278,"VALLE RIESTRA",27,"safety",10278.2,"¿Quién es el primer ejemplo que conversando se logra?",5,"Enthusiasm","Enthusiasm",0.94493645,"Pride",0.020468304,"Hope",0.016962333
3669,"MONTESINOS",11,"lucchetti_factory",3669.1,"Ah, sí.",5,"Enthusiasm","Enthusiasm",0.87067467,"Joy",0.042061385,"Hope",0.031240677
19682,"ARCE",40,"referendum, reelection",19682.4,"Llámame como a las 11 y medía o doce, más o menos.",5,"Enthusiasm","Enthusiasm",0.9261664,"Hope",0.029601054,"Pride",0.02263988
3754,"LUCCHETTI",11,"lucchetti_factory",3754,"Pero perfectamente a esa distancia con las usis lo hubiesen alcanzado.",5,"Enthusiasm","Enthusiasm",0.596023,"Anger",0.1966008,"Pride",0.086861886
7425,"MONTES DE OCA",21,"reelection, state_capture",7425,"Porque nosotros los civiles hemos respondido mejor que los militares.",8,"None of Them","None of Them",0.84916216,"Joy",0.04899522,"Hope",0.034481212
14617,"HURTADO MILLER",34,"municipal98, media",14617,"Está loco, está rayado; además dijo: Yo renuncio no hablo una sola palabra y está hablando más que nunca.",0,"Anger","Anger",0.82221395,"Enthusiasm",0.10478557,"Disgust",0.041299574
6776,"CUCULIZA",20,"lucchetti_factory, safety",6776.1,"""400 mil toneladas.",5,"Enthusiasm","Enthusiasm",0.9501473,"None of Them",0.0131511595,"Anger",0.0076356595
13751,"HURTADO MILLER",33,"referendum, municipal98, media",13751,"Oiga, ¿pero es verdad que usted tiene obligaciones?",5,"Enthusiasm","Enthusiasm",0.9241066,"Anger",0.036006887,"Pride",0.0127641745
6301,"MONTESINOS",20,"lucchetti_factory, safety",6301.1,"Va a ser bien importante, ¿por qué?",6,"Hope","Hope",0.36161453,"Enthusiasm",0.34284177,"Pride",0.19967847
15944,"MONTESINOS",34,"municipal98, media",15944,"¿Planearon?",5,"Enthusiasm","Enthusiasm",0.9023101,"Pride",0.028817995,"Hope",0.028269459
19632,"MONTESINOS",40,"referendum, reelection",19632.1,"Tú no haz visto, carajo, que, puta, que lo ves como un dios, hermano.",0,"Anger","Anger",0.823177,"Enthusiasm",0.11872469,"Disgust",0.023016859
10733,"MONTESINOS",28,"state_capture",10733.1,"Porque me los mandan (Ininteligible) del grupo de comando Rodrigo Franco que manejaba Agustín Mantilla.",0,"Anger","Anger",0.6789496,"Enthusiasm",0.2529017,"Sadness",0.02647386
6062,"PERCOVICH",2,"foreign, safety",6062,"Yo calculo que debe de haber sido entre uno o dos meses.",5,"Enthusiasm","Enthusiasm",0.95312744,"Pride",0.016785828,"Hope",0.00827888
845,"KOURI",10,"municipal98",845,"Presenta la placha y se acabó el problema.",5,"Enthusiasm","Enthusiasm",0.6816623,"Anger",0.12488461,"Pride",0.06474516
11742,"LUPIS",3,"public_officials, state_capture",11742.1,"La palabra ""confidencial""...",5,"Enthusiasm","Enthusiasm",0.917789,"Anger",0.03103234,"Fear",0.011873486
1551,"DESCONOCIDO",100,"safety",1551,"Señor Smith.",5,"Enthusiasm","Enthusiasm",0.97190857,"Hope",0.0076892027,"Joy",0.005796415
16982,"MONTESINOS",35,"referendum, reelection, media, state_capture",16982,"(ininteligible).",0,"Anger","Anger",0.79703736,"Enthusiasm",0.13137552,"Sadness",0.04648869
18154,"DESCONOCIDO",36,"promotions",18154,"¿Blindado?",5,"Enthusiasm","Enthusiasm",0.9071179,"Anger",0.032937054,"Hope",0.020989634
13870,"HURTADO MILLER",33,"referendum, municipal98, media",13870.1,"El primero es la seguridad ciudadana.",7,"Pride","Pride",0.3927745,"Enthusiasm",0.27407405,"Hope",0.26867443
8399,"IBÁRCENA",25,"media, foreign, safety, state_capture",8399,"Que queda aquí por la playa.",5,"Enthusiasm","Enthusiasm",0.70488846,"Anger",0.14024828,"Sadness",0.082381755
15146,"HURTADO MILLER",34,"municipal98, media",15146.3,"Entonces, con la parquedad que contesta las cosas, me dijo: ""Una de sus grandes virtudes es ser objetivo"", ahí me di cuenta que estaba aceptando.",5,"Enthusiasm","Enthusiasm",0.42545828,"None of Them",0.2476922,"Joy",0.17038943
6193,"DESCONOCIDO",2,"foreign, safety",6193,"Usted puede imaginarse en una circunstancia en el actual gobierno del Perú, ¿usted prohibiría que alguien hable sobre ese libro o a personas en los Estados Unidos?",5,"Enthusiasm","Enthusiasm",0.457149,"Anger",0.3931369,"Fear",0.094258785
9382,"MONTESINOS",26,"referendum, reelection, safety",9382,"Se necesita (ininteligible) las acciones actuales y futuras.",6,"Hope","Hope",0.37473023,"Pride",0.36177665,"Enthusiasm",0.21603908
16430,"BOROBIO",34,"municipal98, media",16430,"No.",5,"Enthusiasm","Enthusiasm",0.9544464,"Hope",0.012500809,"Pride",0.009295067
3389,"MONTESINOS",104,"safety, state_capture",3389.74,"Hay que darle la guerra en el mismo campo, en el mismo campo de la masa.",6,"Hope","Hope",0.6395407,"Pride",0.1134349,"Anger",0.10079688
15527,"MONTESINOS",34,"municipal98, media",15527,"Claro, pero acá te hemos hecho un cronograma, hermano, que tú tienes que desarrollar, de una secuencia de miércoles, jueves, viernes, sábado, domingo; o sea, vamos a proyectar la semana.",5,"Enthusiasm","Enthusiasm",0.92532575,"Hope",0.031510863,"Pride",0.018131707
